"Path","Hash"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\removeitemfromarra.ps1","70B2E8ECC2CCD5D89E6A7DA2575EA456"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\resultsArray.xlsx","41429BB38B7FD35DD8472D4F4293397D"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\RMF - VECTRUS v2-1.docx","D4B1D93E960657B0DBCF93C7BE30B038"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\RMF - VECTRUS v2.docx","5DC75484509AB61AB3351E03CDAC0F93"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\RMF Key points.docx","7C9A786EE767261297448ED389BE62DE"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\sadfsadf.txt","658D801D505EFB8FC40648AE7DF192B3"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Scan 3.xlsx","E5738D563C661B8E096850D31AA33615"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Staff Notice 019-077 ACS visit at BDSC.docx","81AE5AE9E3E1E289F2B8492FD9C5BB66"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\startup.mp4","CFA61FB80994ED529E39CBF8523867BF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\status.txt","156D41DFB1C60127B05668F601D9ED1F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\STIGViewer-2.9.1.jar","A7BF24C505CDAAD06379C3A81E89651C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\TEST.HTML","21473B25C8C1A2B292FFAD096D12CFE3"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\test.ps1","C0932D9DC329AA2C8B56E8A601EF7B4F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\test.py","5FF793F4B55DCAE50223613216D6F275"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\testworkflow.ps1","12CC906F8DF97054F869E9645E336DA4"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\The eMASS workflow.docx","C6E988891B70D7C06DF8B899F5749035"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\unclass-JULY-2019-STIGs-to-Be-Released.pdf","A4EC1233C1453B55FE2808D2580FC50D"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Untitled1.ps1","6FE87CC4CC08B10B7119C1B275830ABE"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Untitled2.ps1","36AC96048BB5E8D98AA22A586B7CF64C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Untitled3.ps1","711194502B42EA26D935A0A7F4AABA87"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\USARCENT DD Form 2875 SAAR Form USARCENT S2 Valid.pdf","C6EB09D1D4EC76E6954714A87DFDC456"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\usbblocked.png","C213BEE8F38B41D627ED7E810686C71B"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\USBSTO.txt","57C4EDD5E3F47DFED8BDBF66C7B46964"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\v1r19-2019-12-19.csv","67D093F788B13DBED38C8A840FE6B738"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Vest Paul Elevated SAAR .ha (003).pdf","6E6BE5E9E47D84727538C5D522437FBF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Videos - Shortcut.lnk","01DC9DF5757C188D3A4A4F8774F8DBEB"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\w4.txt","561335CA6822BB22CC35E15C98BC48EB"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\WallpaperControl.exe - Shortcut.lnk","73166950CE955721E40FB61DCD4A8B5F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Welcome to Cyberforce.docx","A37769B3A48A8CEB13E03C6A0FDF441A"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Windows PowerShell ISE.lnk","298876FDF67CB2A7AEC5188C8CE612DB"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\www.shopmyexchange.com.txt","CC36F76956989C255190C6A62F120BF1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_101006_scan000_Error_Log.001.txt","6FB6141AAB984C643843D546034501EF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\SCAP\BDSCA5SWAN001_SCC-5.2.1_2019-10-26_101006_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","4CB9398158700DB7681472FEF1C5AD67"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\SCAP\BDSCNMSWAN001_SCC-5.2.1_2019-10-26_101006_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","8AF6AF8B787C09672A6100D863E40BB1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\SCAP\BDSCNPSWAN001_SCC-5.2.1_2019-10-26_101006_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","FF8B89AEAE1F5B1C8A6FF901A2485949"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\SCAP\BDSCNPSWAN002_SCC-5.2.1_2019-10-26_101006_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","C914DD0D2D346B3FAD804C6CCB44A379"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_101006\SCAP\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_101006_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","5B1F16FA6B9432AF1A6FF1522E02BDE2"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCA5SWAN001_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","34E74031E8A85ED6EBB08A09F75617E9"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCNMSWAN001_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","108749C84C71CCE92F3ECA8BD1C9E804"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCNPSWAN001_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","8CE35CA48BE33605003816C508A1387F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCNPSWAN002_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","F7C5E4CA12A2393B6C40045E6337CC9A"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCPSSWAN001_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","322A800F6E61E5FF227AB9BFB8E7C8A0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.Id_26928480258.xml","8A4578041B0E96967669877BC93C6620"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_104510\SCAP\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_104510_XCCDF-Results_Windows_2012_MS_STIG-002.016.xml","8A4578041B0E96967669877BC93C6620"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_132348\SCAP\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_132348_XCCDF-Results_Windows_Server_2016_STIG-001.010.Id_26928676866.xml","12219E67059C6C378807D9E76D67F748"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-26_132348\SCAP\BDSCWCDYAAA0N01_SCC-5.2.1_2019-10-26_132348_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","12219E67059C6C378807D9E76D67F748"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SB21A_2019-10-29_085528_SessionInfo","91898970976CE8F7E182D093FDB066C1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SB21A_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","12BC339B38413DF3829666A08ACF22BD"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SB695_2019-10-29_085528_SessionInfo","66E86B04E3D418566EE6B9C7142736D6"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SC52D_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","1022B7486C0D56F32E0F76A271184EF9"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SE309_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","742AD87F3F6F2B8B0B7A66B05FE0ED09"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN160SFFD5_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","F8CA66E9CF17BEFDAF6682A830C0356C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE082C_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","246E4CC180C95100E756CFDDBE118BAF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE082D_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","0600CB6368A77C3219F925A4E2EE1E45"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE109F_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","045F79C3ED60DE2B128EF7DB398567B2"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE161B_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","4539DF5E8D72E82F4F8546C52E475901"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE3631_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","6640D2B9C5FC16D2DBAB76E19DB7D685"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE40E4_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","0B7DAB249474259FECA2AFFEF90B88CF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE469F_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","3FC08B4617DBB5F289396A6896441AF6"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE5602_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","B2C32B6A8B3EAF438C944A07FE74F23C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE6674_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","992986187B8CD5A3D3601CC856ED49BA"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE6D1D_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","D7D048D84E153637502515BA17D9D1A4"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE6D24_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","29E57D88A2729ED25AB3E85E877B2919"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE6D4C_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","25547E01EF210E3A19678F23A3EDBABC"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE8AC2_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","3F8C08B7B7A55272FC30E15EBBA7774D"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE93C1_SCC-5.2.1_2019-10-29_085528_scan000_Error_Log.001.txt","DC97259F25CBF4D4DE0236EE25CECAFA"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\BDSCNBN1FLE9BDF_2019-10-29_085528_SessionInfo","749878176B0543FBE76478A6097D6D7C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN160SB21A_SCC-5.2.1_2019-10-29_085528_OVAL-CPE-Results_Windows_Server_2016_STIG-001.010.xml","5932EC0FF2694EC1EBD32D472A502E20"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN160SC52D_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","1F595EA60D06CB0FABC7302F0427BD42"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN160SE309_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","4D5BBCE7C4B2E647709377F8A4C18628"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN160SFFD5_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","0C1F819B67E67FC2CF54CCB6CB8FBADC"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE082C_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","99783731001988C9CABC72C617EF6D1F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE082D_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","1521F20408AEC184353BED953AE55107"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE109F_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","55D08FD0A45782EFD2D86B006A8883FD"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE161B_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","57ED2AC61C816BCBD2E7DBEC060A8016"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE3631_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","6EFE316389EA72AF1F818F5E581BAF33"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE40E4_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","045EFA3B0A807BCC5B814D25D0C646C1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE469F_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","8F5049A743F4976CEAFD99B3D0BCB64C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE5602_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","BC7ECBBB43067EE755D19150829BC4C9"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE6674_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","4526D1A4A3B88E66A13EFA14920B6C97"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE6D1D_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","3B106B1E1E9BFA753CDB33165BEA71D4"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE6D24_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","1BB30F035988DAB5338938B8245FBECF"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE6D4C_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","54E7ABAA934B84715FEF7368F8E247F6"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE8AC2_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","FEF325880C5C30C179EBED5995075130"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE93C1_SCC-5.2.1_2019-10-29_085528_XCCDF-Results_Windows_Server_2016_STIG-001.010.xml","D28ABFA49A7135F843B4C0A3648B22F1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\2019-10-29_085528\SCAP\BDSCNBN1FLE9BDF_SCC-5.2.1_2019-10-29_085528_OVAL-CPE-Results_Windows_Server_2016_STIG-001.010.xml","9C71DE855A006C57B9E8D34527F62AC2"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Push HTA Notice.cmd","B83C170CBE933551C5A0B1410934C9AE"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0913.csv","88D4DFBF5C42F0CFF912178E9E1E2820"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0919.csv","CE06B3C8A1D15ECD9B5493CF169A6A67"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0920.csv","AA751000445BB103F963D5AD683ED245"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0922.csv","200830BEF34FA92EF08533A93C3F9BA3"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0924.csv","69F74C4BC71759F0B836D200F657AF05"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0926.csv","A3C7FE0856D3BC5D14A9C64C4C153E74"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-0928.csv","56D2A8CD448FEA683DF90DD4986A4B09"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1004.csv","790022EA91341FC391FA880416B2BF87"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1005.csv","877468F32CBA2C168264A8A4CC884C88"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1006.csv","58E0044BA371BA8EB8057317395ACCB9"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1007.csv","4BFB1441ED0F1D4F865DAD4CA415CD04"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1008.csv","4B5B0DDB889CE1489CA05BD42320AEFC"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1010.csv","9BB1BAAD5929FC0536F6C72F7D31B8C0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1011.csv","9C9E11749A1BC35512F2B5FE7527E69F"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Results\PushHTA-20190905-1012.csv","E47CA9C2557EF35F45349F6E8F45ABD0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\AUP\Scripts\Push-HTANotice.ps1","43F8069D384BF8F345530DB19FC3353E"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\201081-WCC-AkamaiCert_support_hp_com.crt","23ACE54135416F123EA7B447AEB77798"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\BDSCW057AAA1NS1.CER","8EA1475EC03E6A0DC73DE88608E2FDA7"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\BDSCW057AAA1NS2.CER","53FF8C490339A4E5DE8A43C0E8D65FF1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DOD ID SW CA-38.cer","31A5AB80B0E8EEEA65078EC2D65857D4"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DoD Root CA 2 - DoD Interoperability Root CA 1 (22).cer","1D8C735D1B0D6ED657AA2EA9B7F018C3"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DoD Root CA 3 - DoD Interoperability Root CA 2 (AC).cer","5D1FFF9F6055D709F30D800FC9DAAD18"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DoD Root CA 3.cer","D49ED9C7C9238A69B5438B28EB97E01C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\sig.cer","AE768CB1CE824D5EF39CFBE23954AFCB"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DC Servers\BDSCW057AAA1NS1.CER","8EA1475EC03E6A0DC73DE88608E2FDA7"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\DC Servers\BDSCW057AAA1NS2.CER","53FF8C490339A4E5DE8A43C0E8D65FF1"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Certificates\Root CA Certificate\DoD Root CA 3.cer","D49ED9C7C9238A69B5438B28EB97E01C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Content\Notification.hta","F042F2CF1C85D75F58B1312A680785BC"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Audit.Id_26933002242.xml","623DB6E83A764C75171164024B6A3EA5"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Audit.xml","623DB6E83A764C75171164024B6A3EA5"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Audit_sipolicy.Id_26933067778.p7b","C2DF6D2BB68A54210DA89AD0647FE914"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Audit_sipolicy.p7b","C2DF6D2BB68A54210DA89AD0647FE914"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Enforced.Id_26933133314.xml","4A062CCB5A0DA6707377ACE42770FC58"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Enforced.xml","4A062CCB5A0DA6707377ACE42770FC58"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DefaultWindows_Enforced_sipolicy.p7b","2C2245BA6F744B891AD9C1078B55C532"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DG_Readiness_Tool_v3.6-2019-09-27.ps1","F62F4750F7BAA0947401630B4B62C55A"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\DG_Readiness_Tool_v3.6.ps1","9F682DE7F0ABFA1B7939CE47EBD4A6D5"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\ReadMe.txt","E8916838817D4F7AE141A0C4F3665477"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\DGReadiness_v3.6\Run-DGRTest.ps1","C3EDC4EB2A5E2F8BAD5B22805020FA45"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\PrinterIPScan\Run Printer IP Scan.cmd","8FD0A6BB285001A15931568609A3CCBE"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\PrinterIPScan\Scan-PrinterIPs.ps1","03270428819B8310CDF0FE820D00044C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Untitled3.Id_26934247426.ps1","27B7CF836A99B63570E40FB50565ADBD"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Untitled3.ps1","27B7CF836A99B63570E40FB50565ADBD"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Untitled5.Id_26934312962.ps1","4EAE34F2F8D575C9B09DF6A42DEF68A0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Untitled5.ps1","4EAE34F2F8D575C9B09DF6A42DEF68A0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\WebFix.Id_26934378498.ps1","381F4A625E16E854E1C83F4A7BF03BC0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\WebFix.ps1","381F4A625E16E854E1C83F4A7BF03BC0"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Ping-list\computers.Id_26934509570.txt","C99DA2DD1AF516A75B2BA9DA8020F898"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Ping-list\computers.txt","C99DA2DD1AF516A75B2BA9DA8020F898"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Ping-list\ping-list.ps1","5FD0FEBB82F571293741571260B87788"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\ps1\Test-Netconnection\Test-Netconnection-quiet.ps1","6BAE8831E30400FBD55A47D57DC57939"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\Enable-RDP - Shortcut.lnk","44321CEC2C2EDDED9726441779A0D464"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\get-service.ps1","49F419A22775884C43E57B3E09D4CB77"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\getUserStatusPhoneEmail - Shortcut.lnk","4FDECAC41EAD339F2675AA8C5FEBC401"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\RDP - Server Shortcuts -.lnk","E4FDCC95B6C9A223AC7A318A897074DB"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP\PsExec.exe","AEEE996FD3484F28E5CD85FE26B6BDCD"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP\RemoteRDPReg.bat","CECB3CE13685D9AEFF99DE49335E28B4"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP\SWACC-G-Remote_Desktop_Enabled.txt","0428BBF78CE7C7439AE1A03BEC8F9D77"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP\Switch to UNC Path.lnk","FC15771C32DBAA25EAC01CBAF47E171C"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP\Scripts\Untitled1.ps1","AD4E9958E1A7118724D793184DBB45CE"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP_with_mstsc\computers.txt","5EEA793C9BADAAC90AA056ACCF2084F2"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP_with_mstsc\RDP_list.ps1","F20AF74FA0CA772AD739BB26C763BB77"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP_with_mstsc\EnableRDP\ClickMeToRun.bat","C7C2112766B83D91D4D0141149FC6B12"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP_with_mstsc\EnableRDP\Computers.txt","80853BEBE1C883EC4769018F6068005D"
"D:\backup\Vectrus\2020-04-09\Desktop\_old\Remote Desktop\EnableRDP_with_mstsc\EnableRDP\PsExec.exe","AEEE996FD3484F28E5CD85FE26B6BDCD"
